Company, Quarter, Days Receivable, Current Ratio, Cash to TA, Working Capital To TA, Asset Turnover, Gross Profit Margin,Operating Profit Margin, Net Profit Margin, Debt to asset, Debt to equity, Equity multiplier,Time interest earned coverage, Operating return on asset, Return on asset, Return on Equity, EBITDA to TA, Cashflow to expenditure,Cashflow to debt, Result
Shell midstream partners LC,2016-09,22.53,7.16,0.2017,0.2048,0.10,0.63,0.4762,0.6874,0.4314,0.9088,2.11,11.47,0.0489,0.0706,0.1488,0.0603,8.90,0.2355,1
Shell midstream partners LC,2016-12,19.69,4.15,0.0936,0.1062,0.15,0.64,0.4854,0.3620,0.5261,1.3380,2.54,13.71,0.0715,0.0533,0.1356,0.0837,10.63,0.2634,1
Shell midstream partners LC,2017-03,24.25,4.19,0.1720,0.1680,0.12,0.60,0.4225,0.6489,0.7625,5.8623,7.69,6.78,0.0513,0.0788,0.6056,0.0639,11.06,0.1694,1
Shell midstream partners LC,2018-03,28.28,3.26,0.1331,0.1188,0.07,0.25,0.0492,0.6426,0.6279,2.2468,3.58,0.56,0.0035,0.0461,0.1650,0.0117,11.60,0.1251,1
Blackstone Minerals LP Partnership Unit,2014-12,39.42,1.39,0.0112,0.0293,0.13,0.86,-0.1034,0.9140,0.2970,0.6056,2.04,-5.09,-0.0132,0.1165,0.2377,0.0085,13.75,0.2988,1
Blackstone Minerals LP Partnership Unit,2015-03,50.20,1.13,0.0066,0.0099,0.07,0.84,0.2223,0.3159,0.3053,0.5997,1.96,6.29,0.0159,0.0226,0.0443,0.0382,5.63,0.1912,1
Blackstone Minerals LP Partnership Unit,2015-09,34.38,2.02,0.0048,0.0407,0.12,0.90,0.3997,0.3716,0.0370,0.0464,1.25,62.94,0.0471,0.0438,0.0549,0.0676,1.17,1.6996,1
Blackstone Minerals LP Partnership Unit,2016-03,74.29,1.84,0.0048,0.0424,0.05,0.78,0.2188,0.1999,0.1109,0.1443,1.30,11.22,0.0112,0.0103,0.0134,0.0322,0.74,0.2233,1
Blackstone Minerals LP Partnership Unit,2016-09,63.43,1.90,0.0043,0.0351,0.08,0.84,0.4358,0.4109,0.2629,0.4165,1.58,17.45,0.0350,0.0330,0.0523,0.0605,1.88,0.1940,1
Blackstone Minerals LP Partnership Unit,2016-12,75.87,1.11,0.0087,0.0068,0.07,0.79,-0.0558,-0.0901,0.2799,0.4712,1.68,-1.63,-0.0040,-0.0065,-0.0109,0.0165,3.10,0.1744,1
Blackstone Minerals LP Partnership Unit,2017-03,66.25,1.89,0.0117,0.0354,0.08,0.58,0.6390,0.6045,0.3234,0.5443,1.68,18.56,0.0543,0.0513,0.0864,0.0762,1.00,0.1648,1
Blackstone Minerals LP Partnership Unit,2017-06,53.96,2.19,0.0060,0.0412,0.10,0.63,0.4825,0.4496,0.3144,0.5105,1.62,14.61,0.0465,0.0433,0.0704,0.0696,2.19,0.1914,1
Blackstone Minerals LP Partnership Unit,2017-09,62.98,1.98,0.0072,0.0333,0.08,0.84,0.2663,0.2240,0.2905,0.4580,1.58,6.27,0.0210,0.0177,0.0279,0.0445,4.00,0.2003,1
Blackstone Minerals LP Partnership Unit,2017-12,69.88,1.47,0.0036,0.0177,0.07,0.84,0.2251,0.1864,0.2461,0.5057,2.05,5.80,0.0148,0.0123,0.0252,0.0340,0.21,0.1809,1
Blackstone Minerals LP Partnership Unit,2018-03,63.88,1.82,0.0038,0.0278,0.08,0.64,0.3553,0.3205,0.2665,0.4016,1.51,10.28,0.0284,0.0256,0.0386,0.0459,1.27,0.1754,1
Blackstone Minerals LP Partnership Unit,2018-06,81.54,1.16,0.0042,0.0090,0.07,0.55,0.3108,0.2629,0.2522,0.3935,1.56,6.43,0.0203,0.0172,0.0269,0.0385,3.21,0.2372,1
Delek US Holdings Inc,2014-09,12.56,1.42,0.1628,0.1384,0.76,0.08,0.0521,0.0312,0.0191,0.0564,2.95,12.09,0.0395,0.0237,0.0700,0.0493,1.30,0.8887,1
Delek US Holdings Inc,2014-12,10.06,1.46,0.1536,0.1350,0.61,0.08,0.0408,0.0213,0.0195,0.0563,2.89,6.60,0.0249,0.0130,0.0374,0.0352,1.49,1.6489,1
Delek US Holdings Inc,2015-12,17.46,1.39,0.0864,0.1183,0.34,0.09,-0.0149,-0.0280,0.2422,0.6982,2.88,-1.23,-0.0050,-0.0095,-0.0273,0.0038,-0.51,-0.0147,1
Delek US Holdings Inc,2016-03,21.72,1.21,0.1058,0.0528,0.27,0.08,-0.0632,-0.0330,0.2910,0.8622,2.96,-4.24,-0.0169,-0.0088,-0.0262,-0.0084,5.71,0.0747,1
Delek US Holdings Inc,2016-06,19.55,1.21,0.1121,0.0578,0.34,0.11,0.0098,-0.0061,0.2799,0.8452,3.02,0.83,0.0034,-0.0021,-0.0063,0.0121,13.89,0.0900,1
Delek US Holdings Inc,2016-12,22.07,1.49,0.2313,0.1549,0.36,0.07,-0.0407,0.0408,0.2795,0.8397,3.00,-3.22,-0.0148,0.0148,0.0446,-0.0050,8.10,0.1761,1
Delek US Holdings Inc,2017-03,24.92,1.49,0.1999,0.1516,0.40,0.12,0.0252,0.0095,0.2789,0.8266,2.96,2.19,0.0101,0.0038,0.0112,0.0194,-2.48,-0.0572,1
Delek US Holdings Inc,2017-09,19.06,1.09,0.1493,0.0335,0.42,0.15,0.0388,0.0446,0.2564,0.9645,3.76,2.66,0.0163,0.0187,0.0705,0.0245,1.77,0.0912,1
Delek US Holdings Inc,2017-12,20.83,0.98,0.1570,-0.0101,0.42,0.15,0.0447,0.0840,0.2469,0.8879,3.60,3.59,0.0189,0.0356,0.1279,0.0268,3.91,0.1698,1
Delek US Holdings Inc,2018-06,28.16,1.36,0.1824,0.1268,0.41,0.15,0.0527,0.0309,0.3288,1.2743,3.88,4.29,0.0217,0.0127,0.0494,0.0296,0.76,0.0266,1
Macquarie Infrastructure Corp,2014-09,22.71,0.69,0.0059,-0.0164,0.06,0.47,-0.1911,2.5499,0.3263,0.7466,2.29,-4.48,-0.0116,0.1554,0.3556,-0.0038,1.37,0.0303,1
Macquarie Infrastructure Corp,2014-12,21.52,1.05,0.0072,0.0017,0.06,0.50,0.1485,0.0518,0.3611,0.8584,2.38,2.44,0.0091,0.0032,0.0075,0.0169,1.36,0.0239,1
Macquarie Infrastructure Corp,2015-09,23.22,1.06,0.0149,0.0023,0.06,0.57,0.1759,0.0256,0.3823,0.9215,2.41,1.34,0.0099,0.0014,0.0035,0.0197,1.30,0.0216,1
Macquarie Infrastructure Corp,2015-12,21.44,0.64,0.0031,-0.0152,0.05,0.35,0.1495,0.0820,0.3813,0.9196,2.41,4.15,0.0082,0.0045,0.0109,0.0179,1.30,0.0453,1
Macquarie Infrastructure Corp,2016-03,20.91,0.62,0.0031,-0.0154,0.05,0.41,0.2240,0.0564,0.3851,0.9412,2.44,1.56,0.0122,0.0031,0.0075,0.0220,2.37,0.0530,1
Macquarie Infrastructure Corp,2016-06,21.91,0.58,0.0032,-0.0179,0.05,0.37,0.1924,0.0483,0.3880,0.9675,2.49,1.94,0.0105,0.0026,0.0066,0.0210,2.30,0.0458,1
Macquarie Infrastructure Corp,2016-09,27.07,0.86,0.0039,-0.0047,0.06,0.36,0.1799,0.0999,0.3911,0.9729,2.49,3.63,0.0103,0.0057,0.0142,0.0204,2.00,0.0554,1
Macquarie Infrastructure Corp,2016-12,25.70,0.91,0.0059,-0.0030,0.06,0.37,0.1834,0.1665,0.4074,1.0430,2.56,-160.40,0.0106,0.0096,0.0247,0.0198,1.06,0.0400,1
Macquarie Infrastructure Corp,2017-03,24.69,0.94,0.0039,-0.0020,0.06,0.35,0.1749,0.0798,0.4130,1.0731,2.60,3.10,0.0105,0.0048,0.0124,0.0204,2.13,0.0410,1
Macquarie Infrastructure Corp,2017-06,27.38,0.92,0.0038,-0.0026,0.06,0.37,0.1760,0.0593,0.4258,1.1439,2.69,2.19,0.0101,0.0034,0.0092,0.0196,1.72,0.0372,1
Macquarie Infrastructure Corp,2017-09,28.90,0.99,0.0045,-0.0005,0.06,0.38,0.1898,0.0885,0.4366,1.1932,2.73,2.94,0.0108,0.0050,0.0138,0.0202,1.43,0.0431,1
Macquarie Infrastructure Corp,2017-12,30.21,1.10,0.0059,0.0033,0.06,0.35,0.1673,0.7408,0.4471,1.1355,2.54,3.85,0.0098,0.0436,0.1107,0.0197,1.24,0.0366,1
Macquarie Infrastructure Corp,2018-03,27.53,1.24,0.0095,0.0076,0.06,0.34,0.1640,0.1532,0.4561,1.1739,2.57,4.38,0.0102,0.0096,0.0246,0.0201,2.99,0.0394,1
Macquarie Infrastructure Corp,2018-06,24.21,2.36,0.0068,0.0876,0.06,0.34,0.1508,0.0803,0.4265,1.0987,2.58,2.38,0.0091,0.0048,0.0125,0.0190,1.98,0.0360,1
Macquarie Infrastructure Corp,2018-09,24.87,1.38,0.0063,0.0423,0.06,0.36,0.1753,0.0459,0.4285,1.1213,2.62,2.54,0.0105,0.0027,0.0072,0.0202,2.99,0.0432,1
CNX Resources Corp,2014-09,73.72,1.06,0.0192,0.0067,0.08,0.44,0.0592,-0.0019,0.2772,0.6182,2.23,0.95,0.0045,-0.0001,-0.0003,0.0172,0.84,0.0902,1
CNX Resources Corp,2014-12,60.35,1.02,0.0151,0.0016,0.08,0.45,0.1418,0.0787,0.2763,0.6097,2.21,2.50,0.0113,0.0063,0.0138,0.0245,0.84,0.0267,1
CNX Resources Corp,2015-03,55.01,0.49,0.0005,-0.0828,0.08,0.46,0.1220,0.0888,0.2859,0.6358,2.22,1.97,0.0092,0.0067,0.0149,0.0220,0.78,0.0678,0
CNX Resources Corp,2015-09,48.92,0.52,0.0074,-0.0802,0.07,0.59,0.2852,0.1462,0.3305,0.7810,2.36,4.90,0.0208,0.0106,0.0251,0.0344,0.42,0.0298,0
CNX Resources Corp,2016-09,43.62,0.48,0.0084,-0.0581,0.05,0.45,0.3227,0.0503,0.3233,0.7457,2.31,3.44,0.0170,0.0026,0.0061,0.0328,3.75,0.0527,0
CNX Resources Corp,2017-06,135.96,1.03,0.0331,0.0024,0.03,0.29,0.8146,0.6264,0.2878,0.6583,2.29,5.42,0.0244,0.0188,0.0430,0.0346,-0.51,0.0341,1
CNX Resources Corp,2017-09,136.89,0.94,0.0318,-0.0061,0.03,0.11,0.1112,-0.1067,0.2786,0.6363,2.28,0.71,0.0031,-0.0029,-0.0067,0.0145,2.64,0.0725,0
CNX Resources Corp,2017-12,63.96,1.93,0.0735,0.0593,0.05,0.23,0.3859,0.8287,0.3155,0.5609,1.78,3.20,0.0186,0.0399,0.0709,0.0364,0.73,0.0763,1
CNX Resources Corp,2018-03,44.23,0.93,0.0102,-0.0038,0.06,0.47,1.7731,1.1725,0.2722,0.5090,1.87,20.69,0.0982,0.0650,0.1214,0.1135,1.98,0.1173,1
CNX Resources Corp,2018-06,43.35,0.67,0.0067,-0.0190,0.04,0.42,0.1868,0.1142,0.2840,0.5409,1.90,1.79,0.0084,0.0051,0.0098,0.0229,0.90,0.0822,1
CNX Resources Corp,2018-09,47.46,0.59,0.0052,-0.0266,0.05,0.45,0.6374,0.3332,0.2661,0.5068,1.90,6.69,0.0291,0.0152,0.0290,0.0437,-4.79,0.1095,1
Holy Energy Partners LP,2014-09,39.42,1.04,0.0012,0.0011,0.06,0.69,0.4739,0.3614,0.6142,2.5529,4.16,4.53,0.0281,0.0214,0.0890,0.0402,2.24,0.0520,1
Holy Energy Partners LP,2014-12,40.85,1.07,0.0020,0.0022,0.06,0.64,0.4337,0.3243,0.6190,2.7081,4.37,4.39,0.0274,0.0205,0.0895,0.0393,2.31,0.0576,1
Holy Energy Partners LP,2015-03,39.96,1.11,0.0041,0.0034,0.06,0.69,0.4881,0.3543,0.6253,2.8623,4.58,5.00,0.0307,0.0223,0.1022,0.0420,1.57,0.0684,1
Holy Energy Partners LP,2015-06,43.17,1.31,0.0073,0.0093,0.06,0.70,0.4843,0.3642,0.6321,2.9936,4.74,4.46,0.0284,0.0213,0.1010,0.0399,4.25,0.0550,1
Holy Energy Partners LP,2015-09,34.59,1.39,0.0074,0.0095,0.06,0.73,0.5011,0.3902,0.6487,3.2372,4.99,4.67,0.0302,0.0235,0.1174,0.0425,6.95,0.0583,1
Holy Energy Partners LP,2015-12,38.01,1.25,0.0084,0.0069,0.05,0.71,0.5098,0.3955,0.5675,1.8969,3.34,6.57,0.0279,0.0216,0.0723,0.0360,0.60,0.0653,1
Holy Energy Partners LP,2016-03,36.22,1.60,0.0057,0.0132,0.06,0.73,0.5344,0.4100,0.6753,3.6850,5.46,5.60,0.0347,0.0266,0.1451,0.0460,2.65,0.0446,1
Holy Energy Partners LP,2016-06,47.55,1.29,0.0030,0.0084,0.06,0.69,0.4964,0.4122,0.6697,3.6684,5.48,4.18,0.0291,0.0242,0.1325,0.0397,4.32,0.0590,1
Holy Energy Partners LP,2016-09,35.55,1.02,0.0045,0.0006,0.06,0.65,0.4203,0.3756,0.6673,3.6885,5.53,2.69,0.0243,0.0217,0.1198,0.0370,4.29,0.0623,1
Holy Energy Partners LP,2016-12,40.32,0.88,0.0019,-0.0041,0.06,0.69,0.4848,0.2729,0.6602,3.2887,4.98,4.97,0.0290,0.0163,0.0812,0.0387,1.18,0.0527,1
Holy Energy Partners LP,2017-03,38.97,1.32,0.0037,0.0072,0.06,0.69,0.4897,0.2420,0.6634,3.1848,4.80,4.17,0.0277,0.0137,0.0656,0.0377,5.28,0.0352,1
Holy Energy Partners LP,2017-06,36.89,1.35,0.0087,0.0089,0.06,0.69,0.4809,0.3787,0.6621,3.1927,4.82,3.82,0.0281,0.0221,0.1067,0.0388,5.71,0.0566,1
Holy Energy Partners LP,2017-09,40.84,1.10,0.0040,0.0029,0.06,0.67,0.4688,0.3812,0.6673,3.3586,5.03,3.68,0.0277,0.0225,0.1135,0.0384,6.29,0.0513,1
Holy Energy Partners LP,2017-12,44.79,1.34,0.0036,0.0088,0.06,0.73,0.5200,0.6661,0.6997,3.8261,5.47,4.97,0.0312,0.0400,0.2185,0.0415,4.32,0.0405,1
Holy Energy Partners LP,2018-03,39.22,1.30,0.0040,0.0072,0.06,0.72,0.4998,0.3582,0.6516,2.8191,4.33,3.94,0.0302,0.0216,0.0936,0.0420,6.38,0.0579,1
Holy Energy Partners LP,2018-06,38.02,1.12,0.0031,0.0030,0.06,0.71,0.4795,0.3380,0.6595,2.9795,4.52,3.23,0.0269,0.0190,0.0857,0.0385,6.63,0.0576,1
Holy Energy Partners LP,2018-09,41.08,1.46,0.0030,0.0099,0.06,0.71,0.5002,0.3578,0.6724,3.1698,4.71,3.49,0.0299,0.0214,0.1007,0.0418,5.92,0.0398,1
Valero Energy Partners LP,2015-03,34.72,6.61,0.0401,0.0550,0.06,0.57,0.3096,0.5281,0.2316,0.4980,2.15,21.58,0.0188,0.0320,0.0689,0.0296,2.51,0.0782,1
Valero Energy Partners LP,2015-06,22.19,2.08,0.0733,0.0495,0.08,0.76,0.5809,0.5588,0.2254,0.4703,2.09,24.80,0.0493,0.0474,0.0989,0.0602,39.99,0.2685,1
Valero Energy Partners LP,2015-09,19.43,7.31,0.0716,0.0791,0.09,0.76,0.5298,0.5066,0.2266,0.4440,1.96,24.29,0.0465,0.0445,0.0872,0.0617,38.15,0.2714,1
Valero Energy Partners LP,2016-03,23.91,11.34,0.1168,0.1291,0.09,0.69,0.4901,0.5497,0.6225,1.7135,2.75,14.52,0.0441,0.0494,0.1361,0.0572,6.32,0.0835,1
Valero Energy Partners LP,2016-06,24.24,7.68,0.0750,0.0892,0.10,0.73,0.5480,0.5641,0.7637,3.4548,4.52,14.78,0.0536,0.0552,0.2497,0.0668,12.52,0.0807,1
Valero Energy Partners LP,2016-09,29.07,4.19,0.0384,0.0541,0.10,0.74,0.5708,0.5618,0.9693,80.6070,83.16,52.54,0.0570,0.0561,4.6622,0.0692,14.29,0.0688,1
Valero Energy Partners LP,2016-12,33.33,4.21,0.0730,0.0865,0.11,0.77,0.6279,0.4261,0.9143,16.0389,17.54,8.17,0.0668,0.0453,0.7949,0.0783,9.34,0.0756,1
Valero Energy Partners LP,2017-03,31.15,3.81,0.0628,0.0727,0.10,0.67,0.6300,0.5494,0.8556,7.3206,8.56,8.04,0.0637,0.0556,0.4755,0.0750,8.29,0.0835,1
Valero Energy Partners LP,2017-06,29.51,5.59,0.0820,0.0956,0.10,0.64,0.6072,0.5287,0.8346,5.8448,7.00,7.85,0.0626,0.0545,0.3816,0.0743,10.65,0.0740,1
Valero Energy Partners LP,2017-09,29.81,4.26,0.1043,0.1051,0.10,0.65,0.6068,0.5267,0.8064,5.0522,6.27,7.59,0.0598,0.0519,0.3250,0.0707,8.70,0.0881,1
Valero Energy Partners LP,2017-12,33.69,2.70,0.0277,0.0374,0.08,1.04,0.5930,0.5088,0.8405,6.1968,7.37,7.18,0.0494,0.0424,0.3123,0.0600,4.86,0.0542,1
Valero Energy Partners LP,2018-03,31.70,3.37,0.0463,0.0540,0.09,0.62,0.5911,0.5008,0.8248,5.4833,6.65,6.55,0.0505,0.0428,0.2844,0.0625,13.48,0.0674,1
Valero Energy Partners LP,2018-06,30.30,4.07,0.0638,0.0702,0.09,0.61,0.5812,0.4755,0.8123,4.9899,6.14,5.48,0.0499,0.0408,0.2507,0.0619,13.30,0.0701,1
Valero Energy Partners LP,2018-09,30.28,4.09,0.0801,0.0832,0.09,0.63,0.6011,0.5004,0.7965,4.5667,5.73,5.89,0.0528,0.0440,0.2520,0.0647,18.23,0.0699,1
Genesis Energy LP,2014-09,30.20,1.08,0.0054,0.0114,0.31,0.08,0.0366,0.0302,0.4452,1.1023,2.48,1.83,0.0113,0.0094,0.0232,0.0185,1.08,0.0743,1
Genesis Energy LP,2014-12,28.84,0.98,0.0029,-0.0024,0.26,0.08,0.0361,0.0309,0.4956,1.3025,2.63,1.34,0.0095,0.0081,0.0213,0.0167,0.77,0.0518,1
Genesis Energy LP,2015-03,34.61,0.90,0.0034,-0.0106,0.16,0.12,0.0471,0.0384,0.5192,1.4243,2.74,1.38,0.0076,0.0062,0.0169,0.0151,0.56,0.0368,1
Genesis Energy LP,2015-06,37.51,1.05,0.0026,0.0052,0.19,0.11,0.0448,0.0178,0.4950,1.2562,2.54,1.77,0.0086,0.0034,0.0087,0.0174,0.07,0.0051,1
Genesis Energy LP,2015-09,38.27,1.06,0.0029,0.0035,0.11,0.20,0.0783,0.6346,0.5237,1.3774,2.63,1.64,0.0082,0.0667,0.1753,0.0154,1.02,0.0424,1
Genesis Energy LP,2015-12,40.24,1.01,0.0020,0.0008,0.09,0.25,0.1179,0.0559,0.5352,1.4401,2.69,1.71,0.0106,0.0050,0.0135,0.0202,0.71,0.0333,1
Genesis Energy LP,2016-03,50.92,1.27,0.0022,0.0124,0.07,0.31,0.1582,0.0933,0.5546,1.5502,2.80,1.74,0.0107,0.0063,0.0177,0.0189,0.35,0.0133,1
Genesis Energy LP,2016-06,50.28,1.39,0.0015,0.0185,0.08,0.26,0.1076,0.0532,0.5676,1.6559,2.92,1.35,0.0085,0.0042,0.0122,0.0181,0.48,0.0195,1
Genesis Energy LP,2016-09,41.24,1.29,0.0006,0.0123,0.08,0.26,0.1199,0.0698,0.5267,1.3596,2.58,1.59,0.0098,0.0057,0.0147,0.0192,1.08,0.0419,1
Genesis Energy LP,2016-12,47.24,1.38,0.0012,0.0173,0.08,0.28,0.1014,0.0517,0.5421,1.4511,2.68,1.73,0.0076,0.0039,0.0104,0.0189,0.70,0.0226,1
Genesis Energy LP,2017-03,46.54,1.52,0.0019,0.0213,0.07,0.15,0.1266,0.0652,0.5319,1.3661,2.57,1.43,0.0092,0.0048,0.0122,0.0185,1.00,0.0202,1
Genesis Energy LP,2017-06,48.20,1.38,0.0018,0.0160,0.07,0.11,0.0855,0.0829,0.5367,1.4017,2.61,0.98,0.0062,0.0060,0.0156,0.0162,1.77,0.0381,1
Genesis Energy LP,2017-09,80.91,1.62,0.0014,0.0318,0.07,0.13,0.0887,0.0130,0.5227,1.7958,3.44,0.97,0.0060,0.0009,0.0030,0.0150,0.54,0.0081,1
Genesis Energy LP,2017-12,61.93,1.39,0.0013,0.0252,0.10,0.46,0.0691,0.0215,0.5181,1.8257,3.52,0.97,0.0070,0.0022,0.0077,0.0176,1.95,0.0358,1
Genesis Energy LP,2018-03,52.07,1.40,0.0023,0.0231,0.10,0.10,0.0814,0.0343,0.5254,1.9148,3.64,1.05,0.0083,0.0035,0.0128,0.0184,1.31,0.0231,1
Genesis Energy LP,2018-06,51.77,1.50,0.0011,0.0271,0.11,0.10,0.0809,0.0146,0.5335,2.0012,3.75,1.10,0.0086,0.0016,0.0058,0.0196,1.44,0.0171,1
NuStar Energy LP,2014-09,25.44,1.36,0.0053,0.0223,0.16,0.36,0.1197,0.0782,0.5644,1.5565,2.76,3.52,0.0195,0.0127,0.0351,0.0299,1.04,0.0417,1
NuStar Energy LP,2014-12,27.52,1.07,0.0179,0.0049,0.14,0.43,0.1193,0.0783,0.5746,1.6469,2.87,3.01,0.0165,0.0109,0.0311,0.0269,1.60,0.0719,1
NuStar Energy LP,2015-03,30.76,1.29,0.0154,0.0149,0.11,0.32,0.1789,0.2305,0.5966,1.7575,2.95,3.68,0.0195,0.0252,0.0741,0.0303,1.42,0.0404,1
NuStar Energy LP,2015-06,25.93,1.38,0.0216,0.0201,0.11,0.30,0.1619,0.0952,0.6032,1.8216,3.02,3.19,0.0179,0.0105,0.0317,0.0285,1.52,0.0367,1
NuStar Energy LP,2015-09,24.43,1.32,0.0227,0.0162,0.10,0.61,0.2046,0.1317,0.6137,1.9054,3.10,3.48,0.0197,0.0127,0.0393,0.0303,1.60,0.0441,1
NuStar Energy LP,2015-12,28.08,1.00,0.0232,0.0003,0.09,0.64,0.2108,0.1279,0.6125,1.9503,3.18,3.38,0.0191,0.0116,0.0369,0.0298,1.87,0.0474,1
NuStar Energy LP,2016-03,30.12,1.22,0.0257,0.0119,0.08,0.68,0.2331,0.1415,0.6293,2.0586,3.27,3.26,0.0186,0.0113,0.0369,0.0294,1.73,0.0317,1
NuStar Energy LP,2016-06,29.92,1.61,0.0204,0.0235,0.09,0.64,0.2084,0.1200,0.6341,2.1516,3.39,3.04,0.0180,0.0104,0.0352,0.0290,2.30,0.0353,1
NuStar Energy LP,2016-09,32.63,1.20,0.0065,0.0086,0.09,0.65,0.1993,0.0874,0.6332,2.1497,3.39,3.03,0.0176,0.0077,0.0263,0.0288,1.88,0.0315,1
NuStar Energy LP,2016-12,53.53,1.30,0.0071,0.0175,0.09,0.59,0.1810,0.0564,0.6099,1.9039,3.12,3.05,0.0170,0.0053,0.0165,0.0284,2.24,0.0398,1
NuStar Energy LP,2017-03,30.82,1.00,0.0056,-0.0002,0.10,0.25,0.1993,0.1189,0.6177,1.9257,3.12,3.35,0.0198,0.0118,0.0369,0.0318,1.60,0.0278,1
NuStar Energy LP,2017-06,30.51,0.35,0.0046,-0.0666,0.07,0.25,0.1686,0.0603,0.5538,1.4082,2.54,2.45,0.0115,0.0041,0.0105,0.0224,2.53,0.0355,0
NuStar Energy LP,2017-09,31.08,0.36,0.0052,-0.0634,0.07,0.27,0.2082,0.0876,0.5687,1.5086,2.65,3.06,0.0143,0.0060,0.0159,0.0251,0.97,0.0279,0
NuStar Energy LP,2018-03,29.76,0.35,0.0023,-0.0645,0.07,0.25,0.2069,0.2651,0.5657,1.4952,2.64,3.18,0.0150,0.0191,0.0506,0.0261,0.82,0.0331,0
NuStar Energy LP,2018-06,26.31,0.70,0.0031,-0.0142,0.07,0.23,0.1642,0.0605,0.5180,1.2179,2.35,2.58,0.0120,0.0044,0.0104,0.0238,1.02,0.0350,1
NuStar Energy LP,2018-09,30.24,0.87,0.0037,-0.0060,0.07,0.26,0.1943,0.0982,0.5040,1.4433,2.86,3.07,0.0142,0.0072,0.0205,0.0254,1.34,0.0353,1
CVR Refining LP,2014-09,9.10,2.51,0.1334,0.2641,0.82,0.02,0.0018,0.0098,0.1975,0.3245,1.64,0.49,0.0014,0.0081,0.0133,0.0127,2.66,0.2452,1
CVR Refining LP,2015-03,8.78,2.28,0.1745,0.2079,0.54,0.12,0.0837,0.0358,0.2197,0.3683,1.68,9.66,0.0451,0.0193,0.0324,0.0594,3.56,0.2794,1
CVR Refining LP,2015-06,9.87,2.66,0.1722,0.2473,0.61,0.18,0.1621,0.1472,0.2114,0.3415,1.62,24.12,0.0997,0.0905,0.1462,0.1135,4.40,0.3008,1
CVR Refining LP,2015-09,8.29,2.59,0.1999,0.2357,0.54,0.14,0.1008,0.1020,0.2121,0.3425,1.61,13.19,0.0547,0.0554,0.0895,0.0669,5.68,0.4862,1
CVR Refining LP,2016-06,10.36,1.98,0.0727,0.1446,0.53,0.09,0.0774,0.0671,0.2424,0.4114,1.70,8.92,0.0411,0.0356,0.0604,0.0557,1.57,0.0711,1
CVR Refining LP,2016-09,9.85,1.88,0.1255,0.1515,0.51,0.04,0.0244,0.0137,0.2334,0.4067,1.74,2.63,0.0125,0.0070,0.0122,0.0270,9.45,0.2739,1
CVR Refining LP,2016-12,9.79,1.64,0.1347,0.1345,0.54,0.03,0.0121,-0.0084,0.2314,0.4161,1.80,1.31,0.0066,-0.0046,-0.0082,0.0211,4.31,0.1508,1
CVR Refining LP,2017-03,8.10,1.85,0.1724,0.1661,0.60,0.06,0.0464,0.0471,0.2087,0.3629,1.74,5.89,0.0278,0.0282,0.0491,0.0422,5.92,0.2345,1
CVR Refining LP,2017-06,8.60,1.68,0.2107,0.1554,0.55,0.01,-0.0052,-0.0142,0.2203,0.4011,1.82,-0.58,-0.0029,-0.0078,-0.0141,0.0102,4.79,0.2521,1
CVR Refining LP,2017-09,8.50,1.86,0.2241,0.1869,0.55,0.09,0.0722,0.0505,0.2155,0.3808,1.77,8.33,0.0400,0.0280,0.0495,0.0536,3.44,0.1150,1
CVR Refining LP,2018-03,10.15,1.74,0.0466,0.1382,0.64,0.08,0.0667,0.1006,0.2345,0.4056,1.73,8.53,0.0423,0.0639,0.1106,0.0570,0.99,0.0295,1
CVR Refining LP,2018-06,7.99,1.87,0.1090,0.1653,0.77,0.08,0.0669,0.0647,0.2274,0.3927,1.73,11.09,0.0516,0.0499,0.0861,0.0656,15.13,0.4500,1
CVR Refining LP,2018-09,9.40,1.94,0.1589,0.1924,0.74,0.11,0.0948,0.0937,0.2144,0.3714,1.73,17.60,0.0703,0.0695,0.1203,0.0838,14.22,0.4767,1
Alliance Resource Partners LP,2014-09,28.32,0.64,0.0068,-0.0720,0.26,0.38,0.2258,0.2107,0.3485,0.7617,2.19,14.98,0.0591,0.0552,0.1206,0.0591,2.63,0.2733,0
Alliance Resource Partners LP,2014-12,29.31,0.81,0.0108,-0.0350,0.26,0.38,0.2232,0.2094,0.3594,0.8094,2.25,16.10,0.0577,0.0541,0.1219,0.0577,2.08,0.1861,0
Alliance Resource Partners LP,2015-03,29.97,0.86,0.0113,-0.0246,0.24,0.39,0.2042,0.1900,0.3625,0.8143,2.25,14.36,0.0491,0.0457,0.1026,0.0491,3.23,0.1913,1
Alliance Resource Partners LP,2015-06,32.05,1.65,0.0186,0.0640,0.26,0.37,0.1706,0.1569,0.3677,0.8158,2.22,12.42,0.0443,0.0407,0.0903,0.0443,3.08,0.2069,1
Alliance Resource Partners LP,2015-09,27.36,1.01,0.0143,0.0021,0.23,0.39,0.1602,0.1472,0.3804,0.9083,2.39,12.34,0.0362,0.0333,0.0795,0.0362,3.79,0.1994,1
Alliance Resource Partners LP,2015-12,20.54,0.74,0.0142,-0.0458,0.23,0.35,0.0535,0.0396,0.3462,0.8285,2.39,3.85,0.0123,0.0091,0.0218,0.0123,3.53,0.2293,0
